id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jumlah_produksi,satuan,tahun,jenis_produksi
181,32,JAWA BARAT,3271,KOTA BOGOR,2793,TON,2019,susu sapi
182,32,JAWA BARAT,3272,KOTA SUKABUMI,329,TON,2019,susu sapi
183,32,JAWA BARAT,3273,KOTA BANDUNG,1890,TON,2019,susu sapi
184,32,JAWA BARAT,3274,KOTA CIREBON,0,TON,2019,susu sapi
185,32,JAWA BARAT,3275,KOTA BEKASI,141,TON,2019,susu sapi
186,32,JAWA BARAT,3276,KOTA DEPOK,1235,TON,2019,susu sapi
187,32,JAWA BARAT,3277,KOTA CIMAHI,891,TON,2019,susu sapi
188,32,JAWA BARAT,3278,KOTA TASIKMALAYA,545,TON,2019,susu sapi
189,32,JAWA BARAT,3279,KOTA BANJAR,0,TON,2019,susu sapi
190,32,JAWA BARAT,3201,KABUPATEN BOGOR,22542,TON,2020,susu sapi
191,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,7387,TON,2020,susu sapi
192,32,JAWA BARAT,3203,KABUPATEN CIANJUR,4827,TON,2020,susu sapi
193,32,JAWA BARAT,3204,KABUPATEN BANDUNG,71379,TON,2020,susu sapi
194,32,JAWA BARAT,3205,KABUPATEN GARUT,18650,TON,2020,susu sapi
195,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,5554,TON,2020,susu sapi
196,32,JAWA BARAT,3207,KABUPATEN CIAMIS,177,TON,2020,susu sapi
197,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,19263,TON,2020,susu sapi
198,32,JAWA BARAT,3209,KABUPATEN CIREBON,421,TON,2020,susu sapi
199,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,1748,TON,2020,susu sapi
200,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,9219,TON,2020,susu sapi
201,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,0,TON,2020,susu sapi
202,32,JAWA BARAT,3213,KABUPATEN SUBANG,14243,TON,2020,susu sapi
203,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,50,TON,2020,susu sapi
204,32,JAWA BARAT,3215,KABUPATEN KARAWANG,20,TON,2020,susu sapi
205,32,JAWA BARAT,3216,KABUPATEN BEKASI,0,TON,2020,susu sapi
206,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,97762,TON,2020,susu sapi
207,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,0,TON,2020,susu sapi
208,32,JAWA BARAT,3271,KOTA BOGOR,2811,TON,2020,susu sapi
