id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jumlah_produksi,satuan,tahun,jenis_produksi
158,32,JAWA BARAT,3277,KOTA CIMAHI,43,TON,2018,daging ayam
159,32,JAWA BARAT,3274,KOTA CIREBON,110,TON,2018,daging ayam
160,32,JAWA BARAT,3276,KOTA DEPOK,3776,TON,2018,daging ayam
161,32,JAWA BARAT,3272,KOTA SUKABUMI,2057,TON,2018,daging ayam
162,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3498,TON,2018,daging ayam
163,32,JAWA BARAT,3201,KABUPATEN BOGOR,177272,TON,2019,daging ayam
164,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,59065,TON,2019,daging ayam
165,32,JAWA BARAT,3203,KABUPATEN CIANJUR,47679,TON,2019,daging ayam
166,32,JAWA BARAT,3204,KABUPATEN BANDUNG,36616,TON,2019,daging ayam
167,32,JAWA BARAT,3205,KABUPATEN GARUT,9383,TON,2019,daging ayam
168,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,38655,TON,2019,daging ayam
169,32,JAWA BARAT,3207,KABUPATEN CIAMIS,120630,TON,2019,daging ayam
170,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,25168,TON,2019,daging ayam
171,32,JAWA BARAT,3209,KABUPATEN CIREBON,21412,TON,2019,daging ayam
172,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,23369,TON,2019,daging ayam
173,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,20114,TON,2019,daging ayam
174,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,47898,TON,2019,daging ayam
175,32,JAWA BARAT,3213,KABUPATEN SUBANG,57722,TON,2019,daging ayam
176,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,56832,TON,2019,daging ayam
177,32,JAWA BARAT,3215,KABUPATEN KARAWANG,94251,TON,2019,daging ayam
178,32,JAWA BARAT,3216,KABUPATEN BEKASI,8804,TON,2019,daging ayam
179,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,15357,TON,2019,daging ayam
180,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,2015,TON,2019,daging ayam
181,32,JAWA BARAT,3271,KOTA BOGOR,1423,TON,2019,daging ayam
182,32,JAWA BARAT,3272,KOTA SUKABUMI,4305,TON,2019,daging ayam
183,32,JAWA BARAT,3273,KOTA BANDUNG,167,TON,2019,daging ayam
184,32,JAWA BARAT,3274,KOTA CIREBON,5457,TON,2019,daging ayam
185,32,JAWA BARAT,3275,KOTA BEKASI,3081,TON,2019,daging ayam
186,32,JAWA BARAT,3276,KOTA DEPOK,3786,TON,2019,daging ayam
187,32,JAWA BARAT,3277,KOTA CIMAHI,304,TON,2019,daging ayam
188,32,JAWA BARAT,3278,KOTA TASIKMALAYA,8787,TON,2019,daging ayam
189,32,JAWA BARAT,3279,KOTA BANJAR,4833,TON,2019,daging ayam
190,32,JAWA BARAT,3201,KABUPATEN BOGOR,170479,TON,2020,daging ayam
191,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,46698,TON,2020,daging ayam
192,32,JAWA BARAT,3203,KABUPATEN CIANJUR,55239,TON,2020,daging ayam
193,32,JAWA BARAT,3204,KABUPATEN BANDUNG,38397,TON,2020,daging ayam
194,32,JAWA BARAT,3205,KABUPATEN GARUT,31142,TON,2020,daging ayam
195,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,40305,TON,2020,daging ayam
196,32,JAWA BARAT,3207,KABUPATEN CIAMIS,23537,TON,2020,daging ayam
197,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,26297,TON,2020,daging ayam
198,32,JAWA BARAT,3209,KABUPATEN CIREBON,24903,TON,2020,daging ayam
199,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,23838,TON,2020,daging ayam
200,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,20683,TON,2020,daging ayam
201,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,36687,TON,2020,daging ayam
202,32,JAWA BARAT,3213,KABUPATEN SUBANG,58905,TON,2020,daging ayam
203,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,66991,TON,2020,daging ayam
204,32,JAWA BARAT,3215,KABUPATEN KARAWANG,71539,TON,2020,daging ayam
205,32,JAWA BARAT,3216,KABUPATEN BEKASI,8763,TON,2020,daging ayam
206,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,15287,TON,2020,daging ayam
207,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,2381,TON,2020,daging ayam
208,32,JAWA BARAT,3271,KOTA BOGOR,1422,TON,2020,daging ayam
209,32,JAWA BARAT,3272,KOTA SUKABUMI,3828,TON,2020,daging ayam
210,32,JAWA BARAT,3273,KOTA BANDUNG,1180,TON,2020,daging ayam
211,32,JAWA BARAT,3274,KOTA CIREBON,0,TON,2020,daging ayam
212,32,JAWA BARAT,3275,KOTA BEKASI,2604,TON,2020,daging ayam
213,32,JAWA BARAT,3276,KOTA DEPOK,3607,TON,2020,daging ayam
214,32,JAWA BARAT,3277,KOTA CIMAHI,303,TON,2020,daging ayam
215,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3705,TON,2020,daging ayam
216,32,JAWA BARAT,3279,KOTA BANJAR,5010,TON,2020,daging ayam
217,32,JAWA BARAT,3201,KABUPATEN BOGOR,138629,TON,2021,daging ayam
218,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,32866,TON,2021,daging ayam
219,32,JAWA BARAT,3203,KABUPATEN CIANJUR,41482,TON,2021,daging ayam
220,32,JAWA BARAT,3204,KABUPATEN BANDUNG,27258,TON,2021,daging ayam
221,32,JAWA BARAT,3205,KABUPATEN GARUT,1791,TON,2021,daging ayam
222,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,30760,TON,2021,daging ayam
223,32,JAWA BARAT,3207,KABUPATEN CIAMIS,107888,TON,2021,daging ayam
224,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,22548,TON,2021,daging ayam
225,32,JAWA BARAT,3209,KABUPATEN CIREBON,19709,TON,2021,daging ayam
226,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,18655,TON,2021,daging ayam
227,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,11948,TON,2021,daging ayam
228,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,31824,TON,2021,daging ayam
